id,text,irony,sarcasm,topic,lemmatized_text,cleaned_text,cleaned_text_mention_hashtag,sentiment,emotion
8.411810640181697e+17,"Roma, nascerà un nuovo campo rom - IlGiornale.it https://t.co/hfTS4I31fM via @ilgiornale",0.0,0.0,HSC,Roma nascere nuovo campo rom IlGiornale it @url via @ilgiornale,roma nascerà nuovo campo rom ilgiornale it @url via @ilgiornale,roma nascerà nuovo campo rom ilgiornale it @url via @mention,negative,fear
8.452065812979917e+17,"Roma, misure anti terrorismo e incubo black bloc. I social sorvegliati speciali https://t.co/WQyE9ugiDK #news",0.0,0.0,HSC,Roma misura anti terrorismo incubo black bloc social sorvegliato speciale @url #news,roma misure anti terrorismo incubo black bloc social sorvegliati speciali @url #news,roma misure anti terrorismo incubo black bloc social sorvegliati speciali @url @hashtag,negative,fear
8.238046390406388e+17,"Roma, maxi rissa nel campo rom durante il censimento del Comune (CiociariaReport24) https://t.co/RlEXgcWlDo https://t.co/6x6HUKI773",0.0,0.0,HSC,Roma maxi rissa campo rom durante censimento comune CiociariaReport @number @url @url,roma maxi rissa campo rom durante censimento comune ciociariareport24 @url @url,roma maxi rissa campo rom durante censimento comune ciociariareport24 @url @url,negative,anger
8.478572985843302e+17,"Roma, M5s boccia la proposta di delibera per chiudere i campi rom. La rabbia di Giorgia Meloni https://t.co/uRQrWz9cww",0.0,0.0,HSC,Roma M5s bocciare proposta delibera chiudere campo rom rabbia Giorgia melone @url,roma m5s boccia proposta delibera chiudere campi rom rabbia giorgia meloni @url,roma m5s boccia proposta delibera chiudere campi rom rabbia giorgia meloni @url,negative,anger
7.837072130765005e+17,"Roma, la Raggi spende 12 milioni per i campi rom https://t.co/V5qott8rOi",0.0,0.0,HSC,Roma raggio spendere @number milione campo rom @url,roma raggi spende @number milioni campi rom @url,roma raggi spende @number milioni campi rom @url,negative,anger
8.220567438447246e+17,"Roma, la Prefettura ""toglie"" i migranti alla Croce Rossa - https://t.co/eA8JBpb6YF https://t.co/Q968hLPnic",0.0,0.0,HSC,Roma prefettura togliere migrare Croce Rossa @url @url,roma prefettura toglie migranti croce rossa @url @url,roma prefettura toglie migranti croce rossa @url @url,negative,anger
5.314477251966034e+17,"Roma, la metro C si guasta durante il viaggio inaugurale. Vedi a fare le cose di fretta? [@fdecollibus]",1.0,0.0,TW-SPINO,Roma metro guastare durante viaggio inaugurale vedere cosa fretta @fdecollibus,roma metro guasta durante viaggio inaugurale vedi cose fretta @fdecollibus,roma metro guasta durante viaggio inaugurale vedi cose fretta @mention,negative,anger
8.41344752570241e+17,"Roma, l'Anac: ""Anomalie e poca concorrenza nel trasporto scolastico dei rom"" - #roma https://t.co/pWVm0PazYC",0.0,0.0,HSC,Roma Anac anomalia poco concorrenza trasporto scolastico rom #roma @url,roma anac anomalie poca concorrenza trasporto scolastico rom #roma @url,roma anac anomalie poca concorrenza trasporto scolastico rom @hashtag @url,negative,anger
4.611322212825252e+17,"Roma, indignazione a scuola per una lettura sull'amore omosessuale. Ora i gay di quella classe rischiano di non suicidarsi. [@pirata_21]",1.0,0.0,TW-SPINO,Roma indignazione scuola lettura amore omosessuale ora gay classe rischiare suicidarsi @pirata @number,roma indignazione scuola lettura amore omosessuale ora gay classe rischiano suicidarsi @pirata @number,roma indignazione scuola lettura amore omosessuale ora gay classe rischiano suicidarsi @mention,negative,anger
5.1440166613395046e+17,"Roma, immigrati assaltano autobus a colpi di pietre e bastoni. E poi lo cucinano. [CONTINUA su http://t.co/oDPUtx2DvV]",1.0,0.0,TW-SPINO,Roma immigrato assaltare autobus colpo pietra bastone poi cucinare continuare @url,roma immigrati assaltano autobus colpi pietre bastoni poi cucinano continua @url,roma immigrati assaltano autobus colpi pietre bastoni poi cucinano continua @url,negative,anger
8.405043732686643e+17,"Roma, il Comune mette famiglie di italiani nel campo rom: ""Abbandonati da tutti"" https://t.co/3h5uWjIYRp",0.0,0.0,HSC,Roma comune mettere famiglia italiano campo rom abbandonare @url,roma comune mette famiglie italiani campo rom abbandonati @url,roma comune mette famiglie italiani campo rom abbandonati @url,negative,anger
8.430408182607217e+17,"Roma, gli spezzano il dito per rubargli fede: caccia a due rom https://t.co/hwlG3OXSGZ https://t.co/RBBQGPeWvX",0.0,0.0,HSC,Roma spezzare dito rubare fede caccia due rom @url @url,roma spezzano dito rubargli fede caccia due rom @url @url,roma spezzano dito rubargli fede caccia due rom @url @url,negative,anger
7.893548541666918e+17,"Roma, far west a Corcolle: poliziotti aggrediti da una trentina di nomadi: 20 fermi - Il Messaggero https://t.co/3vyKPL8uBs #Roma #news",0.0,0.0,HSC,Roma west Corcolla poliziotto aggredito trentina nomade @number fermo Messaggero @url #Roma #news,roma far west corcolle poliziotti aggrediti trentina nomadi @number fermi messaggero @url #roma #news,roma far west corcolle poliziotti aggrediti trentina nomadi @number fermi messaggero @url @hashtag @hashtag,negative,anger
7.99711221385691e+17,"Roma, due bambini rom nel suo campo: pastore prima spara poi li bastona https://t.co/buvlCtSUAU #news",0.0,0.0,HSC,Roma due bambino rom campo pastore primo sparare poi bastonare @url #news,roma due bambini rom campo pastore prima spara poi bastona @url #news,roma due bambini rom campo pastore prima spara poi bastona @url @hashtag,negative,anger
8.072102333953473e+17,"Roma, donna trovata morta nel campo rom di via Salviati: è la studentessa cinese scomparsa https://t.co/x6CQZAl7CO",0.0,0.0,HSC,Roma donna trovata morire campo rom via Salviati studentessa cinese scomparire @url,roma donna trovata morta campo rom via salviati studentessa cinese scomparsa @url,roma donna trovata morta campo rom via salviati studentessa cinese scomparsa @url,negative,fear
8.242532328180366e+17,"Roma, colpisce una pecora con il pallone: bambino rom di 8 anni accecato con una canna di bambù  da un pastore #Itaglia",0.0,0.0,HSC,Roma colpire pecora pallone bambino rom @number anno accecare canna bambù pastore #Itaglia,roma colpisce pecora pallone bambino rom @number anni accecato canna bambù pastore #itaglia,roma colpisce pecora pallone bambino rom @number anni accecato canna bambù pastore @hashtag,negative,anger
8.078738862221599e+17,"Roma, cinese trovata morta, ore contate per i banditi che l'hanno scippata: «Vengono dal campo rom» https://t.co/jtVstRjg8P",0.0,0.0,HSC,Roma cinese trovata morto ora contato bandito scippare venire campo rom @url,roma cinese trovata morta ore contate banditi scippata vengono campo rom @url,roma cinese trovata morta ore contate banditi scippata vengono campo rom @url,negative,anger
8.508253098217185e+17,"Roma, campi nomadi dappertutto. Persino sottoterra a Trastevere https://t.co/gRdBKuuQsR",1.0,1.0,HSC,Roma campo nomade dappertutto persino sottoterra Trastevere @url,roma campi nomadi dappertutto persino sottoterra trastevere @url,roma campi nomadi dappertutto persino sottoterra trastevere @url,negative,anger
8.564937627506647e+17,"Roma, borseggiatrice da record: rom arrestata per la 44esima volta | https://t.co/7bUWspi1NZ | #Secolo #liberetcogitans",0.0,0.0,HSC,Roma borseggiatore record rom arrestato 44esima volta @url #Secolo #liberetcogitans,roma borseggiatrice record rom arrestata 44esima volta @url #secolo #liberetcogitans,roma borseggiatrice record rom arrestata 44esima volta @url @hashtag @hashtag,negative,anger
7.093906444862587e+17,"Roma, Bertolaso porta 50.000 persone ai gazebo. All'Aquila c'era riuscito con i tendoni. [@leomorabito]",1.0,1.0,TW-SPINO,Roma Bertolaso porto @number @number persona gazebo Aquila riuscire tendone @leomorabito,roma bertolaso porta @number @number persone gazebo aquila riuscito tendoni @leomorabito,roma bertolaso porta @number @number persone gazebo aquila riuscito tendoni @mention,positive,joy
7.87262462676521e+17,"Roma, armato d'ascia scatena la rissa e tenta di investire un altro rom: arrestato https://t.co/1CRcX85rRM #roma",0.0,0.0,HSC,Roma armato d ascia scatenare rissa tentare investire altro rom arrestare @url #roma,roma armato d ascia scatena rissa tenta investire altro rom arrestato @url #roma,roma armato d ascia scatena rissa tenta investire altro rom arrestato @url @hashtag,negative,anger
8.370167966916321e+17,"Roma, a scuola di borseggio sulla metro B: 7 nomadi arrestate, una di loro insegnava alle altre https://t.co/a6T2b0X7g9 @ilmessaggeroit",0.0,0.0,HSC,Roma scuola borseggio metro B @number nomade arrestato insegnare altro @url @ilmessaggeroit,roma scuola borseggio metro b @number nomadi arrestate insegnava altre @url @ilmessaggeroit,roma scuola borseggio metro b @number nomadi arrestate insegnava altre @url @mention,negative,anger
8.020551680282746e+17,"Roma, “tangenti per appalti sui campi rom”: chiesto il processo per 17 persone  https://t.co/arU2weT4WW via @fattoquotidiano",0.0,0.0,HSC,Roma tangente appalto campo rom chiedere processo @number persona @url via @fattoquotidiano,roma tangenti appalti campi rom chiesto processo @number persone @url via @fattoquotidiano,roma tangenti appalti campi rom chiesto processo @number persone @url via @mention,negative,anger
8.221063813775032e+17,"Roma, “risorse” rom fuori controllo: picchiano un ambulante e sputano in faccia ai poliziotti – webitalia360 https://t.co/GZz6HMdTMO",1.0,1.0,HSC,Roma risorsa rom fuori controllo picchiare ambulante sputare poliziotto webitalia @number @url,roma risorse rom fuori controllo picchiano ambulante sputano poliziotti webitalia360 @url,roma risorse rom fuori controllo picchiano ambulante sputano poliziotti webitalia360 @url,negative,anger
5.54914988784382e+17,Roma verrà islamizzata. Finalmente si cambia. Ma prima bisogna fare la legge del doppio turno. #agorarai,1.0,0.0,HSC,Roma venire islamizzare finalmente cambiare prima bisognare legge doppio turno #agorarai,roma verrà islamizzata finalmente cambia prima bisogna legge doppio turno #agorarai,roma verrà islamizzata finalmente cambia prima bisogna legge doppio turno @hashtag,negative,anger
8.061193573655716e+17,Roma spalanca le porte: 103 milioni per altri 8074 migranti - giornaleditalia https://t.co/yn7n1J4sKg,0.0,0.0,HSC,Roma spalancare porta @number milione altro @number migrare giornaleditalia @url,roma spalanca porte @number milioni altri @number migranti giornaleditalia @url,roma spalanca porte @number milioni altri @number migranti giornaleditalia @url,negative,anger
5.684955805378601e+17,"Roma si aspettava l'orda islamica da Sud, è stata messa a ferro e fuoco da vichinghe barbarie, provenienti da Nord… http://t.co/xv2zdX3f0r\""",1.0,0.0,HSC,Roma aspettare orda islamico sud mettere ferro fuoco vichingo barbarie proveniente nord @url,roma aspettava orda islamica sud stata messa ferro fuoco vichinghe barbarie provenienti nord @url,roma aspettava orda islamica sud stata messa ferro fuoco vichinghe barbarie provenienti nord @url,negative,anger
6.714082935800381e+17,Roma sarà No fly zone per tutto il Giubileo. Se poi arriva Gesù si attacca al cazzo.  [CONTINUA su https://t.co/oDPUtx2DvV],1.0,0.0,TW-SPINO,Roma no fly zona Giubileo poi arrivare Gesù attaccare cazzo continuare @url,roma no fly zone giubileo poi arriva gesù attacca cazzo continua @url,roma no fly zone giubileo poi arriva gesù attacca cazzo continua @url,negative,anger
8.072183966307492e+17,"Roma città aperta ai migranti si vede.Basta andare in giro per la città,non solo le case.Per i romani quando lo sarà @virginiaraggi ?",1.0,1.0,HSC,Roma città aperto migrare vede Basta andare giro città solo case romano quando @virginiaraggi,roma città aperta migranti vede basta andare giro città solo case romani quando @virginiaraggi,roma città aperta migranti vede basta andare giro città solo case romani quando @mention,negative,anger
8.43852545110016e+17,Rolando precisa: Gabrio dopo ex Moi e campo nomadi di via San Germagnano https://t.co/YhxCtvk3b3,0.0,0.0,HSC,Rolando preciso Gabrio dopo ex Moi campo nomade via San Germagnano @url,rolando precisa gabrio dopo ex moi campo nomadi via san germagnano @url,rolando precisa gabrio dopo ex moi campo nomadi via san germagnano @url,negative,anger
8.101434011192525e+17,Rock the casbah! Corteo antirazzista antifascista Roma meticcia solidarietà con i/le migranti #17D #baobab https://t.co/tsTkyOmQqk,0.0,0.0,HSC,Rock the casbah corteo antirazzista antifascista Roma meticcio solidarietà migrare #17D #baobab @url,rock the casbah corteo antirazzista antifascista roma meticcia solidarietà migranti #17d #baobab @url,rock the casbah corteo antirazzista antifascista roma meticcia solidarietà migranti @hashtag @hashtag @url,negative,anger
1.5391416056296243e+17,Rocco Siffredi é arrivato secondo agli Oscar del porno x essersi fatto più donne di tutti ma Mario Monti é arrivato 1mo x essersi in..tutti,1.0,1.0,TW-SENTIPOLC,Rocco Siffredi arrivare secondo Oscar porno x donna Mario Monti arrivare 1mo x,rocco siffredi é arrivato secondo oscar porno x essersi fatto donne mario monti é arrivato 1mo x essersi,rocco siffredi é arrivato secondo oscar porno x essersi fatto donne mario monti é arrivato 1mo x essersi,positive,joy
5.086466787953992e+17,Rivendichiamo i nostri diritti: abbiamo passato una vita a imparare per insegnare! #labuonascuola,0.0,0.0,TW-BS,rivendicare diritto passare vita imparare insegnare #labuonascuola,rivendichiamo diritti passato vita imparare insegnare #labuonascuola,rivendichiamo diritti passato vita imparare insegnare @hashtag,negative,joy
8.046242378015212e+17,Rivendevano decine di prodotti rubati: blitz della polizia ai nomadi - https://t.co/gA87xuhnJW https://t.co/gu8u5iG5QN,0.0,0.0,HSC,rivendere decina prodotto rubato blitz polizia nomade @url @url,rivendevano decine prodotti rubati blitz polizia nomadi @url @url,rivendevano decine prodotti rubati blitz polizia nomadi @url @url,negative,anger
8.220701477667676e+17,"Ritrova il camper in un campo rom, ma le autorità lo danno ai nomadi «perché senza casa»: è l’Italia “sinistra” https://t.co/iqSgx6f97L",1.0,0.0,HSC,ritrovare camper campo rom autorità danno nomade senza casa Italia sinistro @url,ritrova camper campo rom autorità danno nomadi senza casa italia sinistra @url,ritrova camper campo rom autorità danno nomadi senza casa italia sinistra @url,negative,anger
1.5469777305534464e+17,Risposta Geniale di Mario Monti a Calderoli #cotechinoelenticchie,0.0,0.0,TW-SENTIPOLC,risposta geniale Mario Monti Calderoli #cotechinoelenticchie,risposta geniale mario monti calderoli #cotechinoelenticchie,risposta geniale mario monti calderoli @hashtag,positive,joy
8.26378364827099e+17,Rischiando di essere presa per pazza che non sa di cosa parla#Trump dopo i musulmani e i gay.quelli di colore?#benvenutoHitler?#preoccupante,1.0,1.0,HSC,rischiare prendere pazza sapere cosa parlare #Trump dopo musulmano gay colore #benvenutoHitler #preoccupante,rischiando presa pazza sa cosa parla#trump dopo musulmani gay colore #benvenutohitler #preoccupante,rischiando presa pazza sa cosa parla @hashtag dopo musulmani gay colore @hashtag,negative,anger
8.142130568425716e+17,Ripropongo il mio articolo sulla provenienza della #meningite #immigrati https://t.co/aeDfFe2i3q,0.0,0.0,HSC,riproporre articolo provenienza #meningite #immigrati @url,ripropongo articolo provenienza #meningite #immigrati @url,ripropongo articolo provenienza @hashtag @hashtag @url,positive,joy
8.389824587334451e+17,"Ringrazio di cuore i migranti, i loro figli riusciranno a sopperire alla manodopera a basso costo del futuro. Viva i ricchi col culo altrui!",1.0,1.0,HSC,ringraziare cuore migrare figlio riuscire sopperire manodopera basso costo futuro vivere ricco culo altrui,ringrazio cuore migranti figli riusciranno sopperire manodopera basso costo futuro viva ricchi culo altrui,ringrazio cuore migranti figli riusciranno sopperire manodopera basso costo futuro viva ricchi culo altrui,negative,anger
